pathway_id,from_stop_id,to_stop_id,pathway_mode,is_bidirectional,traversal_time
"at:46:3040:17_at:46:3040:28_walkway_1","at:46:3040:17","at:46:3040:28","1","1","540"
"at:46:3040:17_at:46:3040:29_walkway_1","at:46:3040:17","at:46:3040:29","1","1","390"
"at:46:3040:17_at:46:3040:35_walkway_1","at:46:3040:17","at:46:3040:35","1","1","210"
"at:46:3040:18_at:46:3040:21_stairs_1","at:46:3040:18","at:46:3040:21","2","1","450"
"at:46:3040:18_at:46:3040:23_escalator_1","at:46:3040:18","at:46:3040:23","4","1","450"
"at:46:3040:18_at:46:3040:23_elevator_1","at:46:3040:18","at:46:3040:23","5","1","450"
"at:46:3040:18_at:46:3040:26_escalator_1","at:46:3040:18","at:46:3040:26","4","1","510"
"at:46:3040:18_at:46:3040:26_elevator_1","at:46:3040:18","at:46:3040:26","5","1","510"
"at:46:3040:18_at:46:3040:28_stairs_1","at:46:3040:18","at:46:3040:28","2","1","90"
"at:46:3040:18_at:46:3040:28_walkway_1","at:46:3040:18","at:46:3040:28","1","1","540"
"at:46:3040:18_at:46:3040:35_walkway_1","at:46:3040:18","at:46:3040:35","1","1","210"
"at:46:3040:19_at:46:3040:29_stairs_1","at:46:3040:19","at:46:3040:29","2","1","300"
"at:46:3040:19_at:46:3040:29_escalator_1","at:46:3040:19","at:46:3040:29","4","1","300"
"at:46:3040:19_at:46:3040:29_elevator_1","at:46:3040:19","at:46:3040:29","5","1","300"
"at:46:3040:19_at:46:4048:5_stairs_1","at:46:3040:19","at:46:4048:5","2","1","180"
"at:46:3040:19_at:46:4048:5_escalator_1","at:46:3040:19","at:46:4048:5","4","1","330"
"at:46:3040:19_at:46:4048:5_elevator_1","at:46:3040:19","at:46:4048:5","5","1","180"
"at:46:3040:19_at:46:3040:32_stairs_1","at:46:3040:19","at:46:3040:32","2","1","180"
"at:46:3040:19_at:46:3040:32_escalator_1","at:46:3040:19","at:46:3040:32","4","1","180"
"at:46:3040:19_at:46:3040:32_elevator_1","at:46:3040:19","at:46:3040:32","5","1","180"
"at:46:3040:19_at:46:3040:35_stairs_1","at:46:3040:19","at:46:3040:35","2","1","450"
"at:46:3040:19_at:46:3040:35_elevator_1","at:46:3040:19","at:46:3040:35","5","1","450"
"at:46:3040:20_at:46:3040:29_stairs_1","at:46:3040:20","at:46:3040:29","2","1","270"
"at:46:3040:20_at:46:3040:29_escalator_1","at:46:3040:20","at:46:3040:29","4","1","270"
"at:46:3040:20_at:46:3040:29_elevator_1","at:46:3040:20","at:46:3040:29","5","1","270"
"at:46:3040:20_at:46:4048:5_stairs_1","at:46:3040:20","at:46:4048:5","2","1","210"
"at:46:3040:20_at:46:4048:5_escalator_1","at:46:3040:20","at:46:4048:5","4","1","300"
"at:46:3040:20_at:46:4048:5_elevator_1","at:46:3040:20","at:46:4048:5","5","1","210"
"at:46:3040:20_at:46:3040:32_stairs_1","at:46:3040:20","at:46:3040:32","2","1","150"
"at:46:3040:20_at:46:3040:32_escalator_1","at:46:3040:20","at:46:3040:32","4","1","150"
"at:46:3040:20_at:46:3040:32_elevator_1","at:46:3040:20","at:46:3040:32","5","1","150"
"at:46:3040:20_at:46:3040:35_stairs_1","at:46:3040:20","at:46:3040:35","2","1","480"
"at:46:3040:20_at:46:3040:35_elevator_1","at:46:3040:20","at:46:3040:35","5","1","480"
"at:46:3040:21_at:46:3040:24_walkway_1","at:46:3040:21","at:46:3040:24","1","1","60"
"at:46:3040:21_at:46:3040:29_stairs_1","at:46:3040:21","at:46:3040:29","2","1","180"
"at:46:3040:21_at:46:4048:5_stairs_1","at:46:3040:21","at:46:4048:5","2","1","480"
"at:46:3040:21_at:46:3040:32_stairs_1","at:46:3040:21","at:46:3040:32","2","1","210"
"at:46:3040:21_at:46:3040:31_stairs_1","at:46:3040:21","at:46:3040:31","2","1","150"
"at:46:3040:21_at:46:3040:31_escalator_1","at:46:3040:21","at:46:3040:31","4","1","150"
"at:46:3040:21_at:46:3040:31_elevator_1","at:46:3040:21","at:46:3040:31","5","1","150"
"at:46:3040:22_at:46:3040:24_stairs_1","at:46:3040:22","at:46:3040:24","2","1","60"
"at:46:3040:23_at:46:3040:25_escalator_1","at:46:3040:23","at:46:3040:25","4","1","120"
"at:46:3040:23_at:46:3040:26_walkway_1","at:46:3040:23","at:46:3040:26","1","1","60"
"at:46:3040:23_at:46:3040:29_escalator_1","at:46:3040:23","at:46:3040:29","4","1","240"
"at:46:3040:23_at:46:3040:29_elevator_1","at:46:3040:23","at:46:3040:29","5","1","240"
"at:46:3040:23_at:46:4048:5_escalator_1","at:46:3040:23","at:46:4048:5","4","1","450"
"at:46:3040:23_at:46:4048:5_elevator_1","at:46:3040:23","at:46:4048:5","5","1","450"
"at:46:3040:24_at:46:3040:29_escalator_1","at:46:3040:24","at:46:3040:29","4","1","180"
"at:46:3040:24_at:46:3040:29_elevator_1","at:46:3040:24","at:46:3040:29","5","1","180"
"at:46:3040:24_at:46:3040:34_stairs_1","at:46:3040:24","at:46:3040:34","2","1","150"
"at:46:3040:24_at:46:3040:34_elevator_1","at:46:3040:24","at:46:3040:34","5","1","150"
"at:46:3040:25_at:46:3040:26_stairs_1","at:46:3040:25","at:46:3040:26","2","1","60"
"at:46:3040:25_at:46:3040:26_escalator_1","at:46:3040:25","at:46:3040:26","4","1","60"
"at:46:3040:25_at:46:3040:26_elevator_1","at:46:3040:25","at:46:3040:26","5","1","60"
"at:46:3040:26_at:46:3040:29_escalator_1","at:46:3040:26","at:46:3040:29","4","1","300"
"at:46:3040:26_at:46:3040:29_elevator_1","at:46:3040:26","at:46:3040:29","5","1","300"
"at:46:3040:26_at:46:4048:5_escalator_1","at:46:3040:26","at:46:4048:5","4","1","510"
"at:46:3040:26_at:46:4048:5_elevator_1","at:46:3040:26","at:46:4048:5","5","1","510"
"at:46:3040:27_at:46:3040:29_walkway_1","at:46:3040:27","at:46:3040:29","1","1","90"
"at:46:3040:28_at:46:4048:5_walkway_1","at:46:3040:28","at:46:4048:5","1","1","150"
"at:46:3040:29_at:46:3040:31_walkway_1","at:46:3040:29","at:46:3040:31","1","1","120"
"at:46:4048:5_at:46:3040:35_walkway_1","at:46:4048:5","at:46:3040:35","1","1","330"
"at:46:3040:31_at:46:3040:24_elevator_0","at:46:3040:31","at:46:3040:24","5","0","240"
"at:46:3040:31_at:46:3040:26_elevator_0","at:46:3040:31","at:46:3040:26","5","0","300"
"at:46:3040:32_at:46:3040:33_walkway_1","at:46:3040:32","at:46:3040:33","1","1","90"
"at:46:3040:0:16_at:46:3040:0:14_walkway_1","at:46:3040:0:16","at:46:3040:0:14","1","1","150"
"at:46:3040:0:12_at:46:3040:0:10_walkway_1","at:46:3040:0:12","at:46:3040:0:10","1","1","150"
"at:46:1923:0:2_at:46:1923:5_stairs_1","at:46:1923:0:2","at:46:1923:5","2","1","60"
"at:46:1923:0:2_at:46:1923:5_elevator_1","at:46:1923:0:2","at:46:1923:5","5","1","90"
"at:46:1923:2_at:46:1923:3_walkway_1","at:46:1923:2","at:46:1923:3","1","1","120"
"at:46:1923:2_at:46:1923:5_stairs_1","at:46:1923:2","at:46:1923:5","2","1","120"
"at:46:1923:2_at:46:1923:5_elevator_1","at:46:1923:2","at:46:1923:5","5","1","150"
"at:46:1923:3_at:46:1923:5_stairs_1","at:46:1923:3","at:46:1923:5","2","1","90"
"at:46:1923:3_at:46:1923:5_elevator_1","at:46:1923:3","at:46:1923:5","5","1","120"
"at:46:1923:4_at:46:1923:5_walkway_1","at:46:1923:4","at:46:1923:5","1","1","60"
"at:46:1960:0:2_at:46:1960:4_stairs_1","at:46:1960:0:2","at:46:1960:4","2","1","90"
"at:46:1960:0:2_at:46:1960:4_elevator_1","at:46:1960:0:2","at:46:1960:4","5","1","120"
"at:46:1960:2_at:46:1960:0:4_walkway_1","at:46:1960:2","at:46:1960:0:4","1","1","120"
"at:46:1960:2_at:46:1960:4_stairs_1","at:46:1960:2","at:46:1960:4","2","1","90"
"at:46:1960:2_at:46:1960:4_elevator_1","at:46:1960:2","at:46:1960:4","5","1","90"
"at:46:1960:0:4_at:46:1960:4_stairs_1","at:46:1960:0:4","at:46:1960:4","2","1","90"
"at:46:1960:0:4_at:46:1960:4_elevator_1","at:46:1960:0:4","at:46:1960:4","5","1","90"
"at:46:1982:0:2_at:46:1982:2_walkway_1","at:46:1982:0:2","at:46:1982:2","1","1","180"
"at:46:1772:0:1_at:46:1772:2_walkway_1","at:46:1772:0:1","at:46:1772:2","1","1","120"
"at:46:1772:0:2_at:46:1772:2_walkway_1","at:46:1772:0:2","at:46:1772:2","1","1","120"
"at:46:1772:0:1_at:46:1772:0:2_walkway_1","at:46:1772:0:1","at:46:1772:0:2","1","1","120"
"at:46:1775:0:2_at:46:1775:2_walkway_1","at:46:1775:0:2","at:46:1775:2","1","1","840"
"at:46:1775:0:1_at:46:1775:2_walkway_1","at:46:1775:0:1","at:46:1775:2","1","1","840"
"at:46:1775:0:2_at:46:1775:0:1_walkway_1","at:46:1775:0:2","at:46:1775:0:1","1","1","120"
"at:46:2022:0:2_at:46:2022:2_walkway_1","at:46:2022:0:2","at:46:2022:2","1","1","120"
"at:46:2022:0:3_at:46:2022:2_walkway_1","at:46:2022:0:3","at:46:2022:2","1","1","120"
"at:46:2022:0:2_at:46:2022:0:3_walkway_1","at:46:2022:0:2","at:46:2022:0:3","1","1","120"
"at:46:5205:0:2_at:46:5205:3_walkway_1","at:46:5205:0:2","at:46:5205:3","1","1","120"
"at:46:5230:0:1_at:46:5230:2_walkway_1","at:46:5230:0:1","at:46:5230:2","1","1","180"
"at:46:5230:0:2_at:46:5230:2_walkway_1","at:46:5230:0:2","at:46:5230:2","1","1","180"
"at:46:5230:2_at:46:5230:3_walkway_1","at:46:5230:2","at:46:5230:3","1","1","120"
"at:46:5230:0:1_at:46:5230:0:2_walkway_1","at:46:5230:0:1","at:46:5230:0:2","1","1","120"
"at:46:7543:0:3_at:46:7543:2_walkway_1","at:46:7543:0:3","at:46:7543:2","1","1","120"
"at:46:7543:0:2_at:46:7543:2_walkway_1","at:46:7543:0:2","at:46:7543:2","1","1","120"
"at:46:7543:0:3_at:46:7543:0:2_walkway_1","at:46:7543:0:3","at:46:7543:0:2","1","1","120"
"at:46:7547:0:2_at:46:7547:2_walkway_1","at:46:7547:0:2","at:46:7547:2","1","1","60"
"at:46:7547:0:2_at:46:7547:3_walkway_1","at:46:7547:0:2","at:46:7547:3","1","1","120"
"at:46:7547:2_at:46:7547:3_walkway_1","at:46:7547:2","at:46:7547:3","1","1","60"
"at:46:7548:0:1_at:46:7548:3_walkway_1","at:46:7548:0:1","at:46:7548:3","1","1","30"
"at:46:7548:2_at:46:7548:3_walkway_1","at:46:7548:2","at:46:7548:3","1","1","150"
"at:43:7041:0:4_at:43:7041:2_walkway_1","at:43:7041:0:4","at:43:7041:2","1","1","120"
"at:43:7041:0:4_at:43:7041:3_walkway_1","at:43:7041:0:4","at:43:7041:3","1","1","120"
"at:43:7041:0:4_at:43:7041:4_walkway_1","at:43:7041:0:4","at:43:7041:4","1","1","180"
"at:43:7041:0:4_at:43:7041:5_walkway_1","at:43:7041:0:4","at:43:7041:5","1","1","180"
"at:43:7041:2_at:43:7041:3_walkway_1","at:43:7041:2","at:43:7041:3","1","1","120"
"at:43:7041:2_at:43:7041:4_walkway_1","at:43:7041:2","at:43:7041:4","1","1","120"
"at:43:7041:2_at:43:7041:5_walkway_1","at:43:7041:2","at:43:7041:5","1","1","120"
"at:43:7041:3_at:43:7041:4_walkway_1","at:43:7041:3","at:43:7041:4","1","1","120"
"at:43:7040:0:3_at:43:7040:2_walkway_1","at:43:7040:0:3","at:43:7040:2","1","1","120"
"at:43:7040:0:3_at:43:7040:3_walkway_1","at:43:7040:0:3","at:43:7040:3","1","1","120"
"at:43:7040:0:3_at:43:7040:4_walkway_1","at:43:7040:0:3","at:43:7040:4","1","1","180"
"at:43:7040:2_at:43:7040:3_walkway_1","at:43:7040:2","at:43:7040:3","1","1","60"
"at:43:7040:2_at:43:7040:4_walkway_1","at:43:7040:2","at:43:7040:4","1","1","120"
"at:43:7040:3_at:43:7040:4_walkway_1","at:43:7040:3","at:43:7040:4","1","1","120"
"at:43:7036:0:3_at:43:7036:2_walkway_1","at:43:7036:0:3","at:43:7036:2","1","1","120"
"at:43:7036:0:1_at:43:7036:2_walkway_1","at:43:7036:0:1","at:43:7036:2","1","1","120"
"at:43:7036:0:3_at:43:7036:0:1_walkway_1","at:43:7036:0:3","at:43:7036:0:1","1","1","60"
"at:43:7034:0:3_at:43:7034:2_walkway_1","at:43:7034:0:3","at:43:7034:2","1","1","120"
"at:43:7034:0:3_at:43:7034:3_walkway_1","at:43:7034:0:3","at:43:7034:3","1","1","120"
"at:43:7034:2_at:43:7034:3_walkway_1","at:43:7034:2","at:43:7034:3","1","1","60"
"at:43:7032:0:1_at:43:7032:2_walkway_1","at:43:7032:0:1","at:43:7032:2","1","1","120"
"at:43:7032:0:4_at:43:7032:2_walkway_1","at:43:7032:0:4","at:43:7032:2","1","1","120"
"at:43:7032:0:1_at:43:7032:3_walkway_1","at:43:7032:0:1","at:43:7032:3","1","1","60"
"at:43:7032:0:4_at:43:7032:3_walkway_1","at:43:7032:0:4","at:43:7032:3","1","1","60"
"at:43:7032:0:1_at:43:7032:4_walkway_1","at:43:7032:0:1","at:43:7032:4","1","1","180"
"at:43:7032:0:4_at:43:7032:4_walkway_1","at:43:7032:0:4","at:43:7032:4","1","1","180"
"at:43:7032:2_at:43:7032:3_walkway_1","at:43:7032:2","at:43:7032:3","1","1","60"
"at:43:7032:2_at:43:7032:4_walkway_1","at:43:7032:2","at:43:7032:4","1","1","120"
"at:43:7032:3_at:43:7032:4_walkway_1","at:43:7032:3","at:43:7032:4","1","1","120"
"at:43:7032:0:1_at:43:7032:0:4_walkway_1","at:43:7032:0:1","at:43:7032:0:4","1","1","60"
"at:46:3039:1_at:46:3039:2_walkway_1","at:46:3039:1","at:46:3039:2","1","1","180"
"at:46:3039:2_at:46:3039:0:4_walkway_1","at:46:3039:2","at:46:3039:0:4","1","1","660"
"at:46:3039:0:4_at:46:3039:4_walkway_1","at:46:3039:0:4","at:46:3039:4","1","1","210"
"at:46:1761:0:2_at:46:1761:2_walkway_1","at:46:1761:0:2","at:46:1761:2","1","1","120"
"at:46:28:1_at:46:28:2_walkway_1","at:46:28:1","at:46:28:2","1","1","180"
"at:46:28:1_at:46:28:4_stairs_1","at:46:28:1","at:46:28:4","2","1","60"
"at:46:28:1_at:46:28:4_elevator_1","at:46:28:1","at:46:28:4","5","1","90"
"at:46:28:2_at:46:28:4_stairs_1","at:46:28:2","at:46:28:4","2","1","120"
"at:46:28:2_at:46:28:4_elevator_1","at:46:28:2","at:46:28:4","5","1","150"
"at:46:28:0:6_at:46:28:4_stairs_1","at:46:28:0:6","at:46:28:4","2","1","60"
"at:46:28:0:6_at:46:28:4_elevator_1","at:46:28:0:6","at:46:28:4","5","1","90"
"at:46:28:0:6_at:46:28:5_walkway_1","at:46:28:0:6","at:46:28:5","1","1","120"
"at:46:28:4_at:46:28:5_stairs_1","at:46:28:4","at:46:28:5","2","1","120"
"at:46:28:4_at:46:28:5_elevator_1","at:46:28:4","at:46:28:5","5","1","180"
"at:46:1034:0:1_at:46:1034:2_walkway_1","at:46:1034:0:1","at:46:1034:2","1","1","120"
"at:46:1034:0:2_at:46:1034:2_walkway_1","at:46:1034:0:2","at:46:1034:2","1","1","120"
"at:46:1034:0:1_at:46:1034:0:2_walkway_1","at:46:1034:0:1","at:46:1034:0:2","1","1","120"
"at:43:3209:0:4_at:43:3209:3_stairs_1","at:43:3209:0:4","at:43:3209:3","2","1","150"
"at:43:3209:0:4_at:43:3209:3_elevator_1","at:43:3209:0:4","at:43:3209:3","5","1","180"
"at:43:3209:2_at:43:3209:3_stairs_1","at:43:3209:2","at:43:3209:3","2","1","150"
"at:43:3209:2_at:43:3209:3_elevator_1","at:43:3209:2","at:43:3209:3","5","1","180"
"at:43:3209:2_at:43:3209:4_walkway_1","at:43:3209:2","at:43:3209:4","1","1","60"
"at:43:3209:2_at:43:3209:7_walkway_1","at:43:3209:2","at:43:3209:7","1","1","60"
"at:43:3209:3_at:43:3209:4_stairs_1","at:43:3209:3","at:43:3209:4","2","1","90"
"at:43:3209:3_at:43:3209:4_elevator_1","at:43:3209:3","at:43:3209:4","5","1","180"
"at:43:3209:3_at:43:3209:5_stairs_1","at:43:3209:3","at:43:3209:5","2","1","120"
"at:43:3209:3_at:43:3209:5_walkway_1","at:43:3209:3","at:43:3209:5","1","1","150"
"at:43:3209:3_at:43:3209:6_stairs_1","at:43:3209:3","at:43:3209:6","2","1","180"
"at:43:3209:3_at:43:3209:6_walkway_1","at:43:3209:3","at:43:3209:6","1","1","210"
"at:43:3209:3_at:43:3209:7_walkway_1","at:43:3209:3","at:43:3209:7","1","1","90"
"at:43:3209:3_at:43:3209:0:6_stairs_1","at:43:3209:3","at:43:3209:0:6","2","1","150"
"at:43:3209:3_at:43:3209:0:5_stairs_1","at:43:3209:3","at:43:3209:0:5","2","1","150"
"at:43:3209:3_at:43:3209:0:6_elevator_1","at:43:3209:3","at:43:3209:0:6","5","1","180"
"at:43:3209:3_at:43:3209:0:5_elevator_1","at:43:3209:3","at:43:3209:0:5","5","1","180"
"at:43:3209:4_at:43:3209:7_walkway_1","at:43:3209:4","at:43:3209:7","1","1","60"
"at:43:3209:5_at:43:3209:6_walkway_1","at:43:3209:5","at:43:3209:6","1","1","60"
"at:43:3209:0:6_at:43:3209:0:5_walkway_1","at:43:3209:0:6","at:43:3209:0:5","1","1","120"
"at:43:7165:0:3_at:43:7165:2_walkway_1","at:43:7165:0:3","at:43:7165:2","1","1","180"
"at:43:7165:0:3_at:43:7165:3_walkway_1","at:43:7165:0:3","at:43:7165:3","1","1","120"
"at:43:7165:0:3_at:43:7165:4_walkway_1","at:43:7165:0:3","at:43:7165:4","1","1","180"
"at:43:7165:2_at:43:7165:3_walkway_1","at:43:7165:2","at:43:7165:3","1","1","60"
"at:43:7165:2_at:43:7165:4_walkway_1","at:43:7165:2","at:43:7165:4","1","1","180"
"at:43:7165:3_at:43:7165:4_walkway_1","at:43:7165:3","at:43:7165:4","1","1","120"
"at:43:7163:0:4_at:43:7163:2_walkway_1","at:43:7163:0:4","at:43:7163:2","1","1","180"
"at:43:7163:0:4_at:43:7163:3_walkway_1","at:43:7163:0:4","at:43:7163:3","1","1","120"
"at:43:7163:0:4_at:43:7163:4_walkway_1","at:43:7163:0:4","at:43:7163:4","1","1","180"
"at:43:7163:2_at:43:7163:3_walkway_1","at:43:7163:2","at:43:7163:3","1","1","60"
"at:43:7163:2_at:43:7163:4_walkway_1","at:43:7163:2","at:43:7163:4","1","1","120"
"at:43:7163:3_at:43:7163:4_walkway_1","at:43:7163:3","at:43:7163:4","1","1","120"
"at:43:3339:0:5_at:43:3339:2_stairs_1","at:43:3339:0:5","at:43:3339:2","2","1","180"
"at:43:3339:0:5_at:43:3339:3_stairs_1","at:43:3339:0:5","at:43:3339:3","2","1","120"
"at:43:3339:0:5_at:43:3339:4_stairs_1","at:43:3339:0:5","at:43:3339:4","2","1","240"
"at:43:3339:0:5_at:43:3339:5_stairs_1","at:43:3339:0:5","at:43:3339:5","2","1","240"
"at:43:3339:0:5_at:43:3339:6_stairs_1","at:43:3339:0:5","at:43:3339:6","2","1","120"
"at:43:3339:2_at:43:3339:3_walkway_1","at:43:3339:2","at:43:3339:3","1","1","60"
"at:43:3339:2_at:43:3339:4_walkway_1","at:43:3339:2","at:43:3339:4","1","1","180"
"at:43:3339:2_at:43:3339:6_walkway_1","at:43:3339:2","at:43:3339:6","1","1","120"
"at:43:3339:3_at:43:3339:4_walkway_1","at:43:3339:3","at:43:3339:4","1","1","120"
"at:43:3339:3_at:43:3339:6_walkway_1","at:43:3339:3","at:43:3339:6","1","1","60"
"at:43:3339:4_at:43:3339:6_walkway_1","at:43:3339:4","at:43:3339:6","1","1","120"
"at:43:3339:5_at:43:3339:6_stairs_1","at:43:3339:5","at:43:3339:6","2","1","240"
"at:43:3004:0:3_at:43:3004:2_walkway_1","at:43:3004:0:3","at:43:3004:2","1","1","180"
"at:43:3004:0:4_at:43:3004:2_walkway_1","at:43:3004:0:4","at:43:3004:2","1","1","180"
"at:43:3004:0:5_at:43:3004:2_walkway_1","at:43:3004:0:5","at:43:3004:2","1","1","180"
"at:43:3004:0:3_at:43:3004:3_walkway_1","at:43:3004:0:3","at:43:3004:3","1","1","120"
"at:43:3004:0:4_at:43:3004:3_walkway_1","at:43:3004:0:4","at:43:3004:3","1","1","120"
"at:43:3004:0:5_at:43:3004:3_walkway_1","at:43:3004:0:5","at:43:3004:3","1","1","120"
"at:43:3004:0:3_at:43:3004:4_walkway_1","at:43:3004:0:3","at:43:3004:4","1","1","180"
"at:43:3004:0:4_at:43:3004:4_walkway_1","at:43:3004:0:4","at:43:3004:4","1","1","180"
"at:43:3004:0:5_at:43:3004:4_walkway_1","at:43:3004:0:5","at:43:3004:4","1","1","180"
"at:43:3004:2_at:43:3004:3_walkway_1","at:43:3004:2","at:43:3004:3","1","1","60"
"at:43:3004:2_at:43:3004:4_walkway_1","at:43:3004:2","at:43:3004:4","1","1","120"
"at:43:3004:3_at:43:3004:4_walkway_1","at:43:3004:3","at:43:3004:4","1","1","120"
"at:43:3004:0:3_at:43:3004:0:4_walkway_1","at:43:3004:0:3","at:43:3004:0:4","1","1","120"
"at:43:5034:0:7_at:43:5034:2_stairs_1","at:43:5034:0:7","at:43:5034:2","2","1","180"
"at:43:5034:0:1_at:43:5034:2_stairs_1","at:43:5034:0:1","at:43:5034:2","2","1","180"
"at:43:5034:0:4_at:43:5034:2_stairs_1","at:43:5034:0:4","at:43:5034:2","2","1","180"
"at:43:5034:0:3_at:43:5034:2_stairs_1","at:43:5034:0:3","at:43:5034:2","2","1","180"
"at:43:5034:0:7_at:43:5034:4_stairs_1","at:43:5034:0:7","at:43:5034:4","2","1","240"
"at:43:5034:0:1_at:43:5034:4_stairs_1","at:43:5034:0:1","at:43:5034:4","2","1","240"
"at:43:5034:0:4_at:43:5034:4_stairs_1","at:43:5034:0:4","at:43:5034:4","2","1","240"
"at:43:5034:0:3_at:43:5034:4_stairs_1","at:43:5034:0:3","at:43:5034:4","2","1","240"
"at:43:5034:0:7_at:43:5034:5_stairs_1","at:43:5034:0:7","at:43:5034:5","2","1","90"
"at:43:5034:0:1_at:43:5034:5_stairs_1","at:43:5034:0:1","at:43:5034:5","2","1","90"
"at:43:5034:0:4_at:43:5034:5_stairs_1","at:43:5034:0:4","at:43:5034:5","2","1","90"
"at:43:5034:0:3_at:43:5034:5_stairs_1","at:43:5034:0:3","at:43:5034:5","2","1","90"
"at:43:5034:0:7_at:43:5034:3_walkway_1","at:43:5034:0:7","at:43:5034:3","1","1","120"
"at:43:5034:0:1_at:43:5034:3_walkway_1","at:43:5034:0:1","at:43:5034:3","1","1","120"
"at:43:5034:0:4_at:43:5034:3_walkway_1","at:43:5034:0:4","at:43:5034:3","1","1","120"
"at:43:5034:0:3_at:43:5034:3_walkway_1","at:43:5034:0:3","at:43:5034:3","1","1","120"
"at:43:5034:0:7_at:43:5034:3_stairs_1","at:43:5034:0:7","at:43:5034:3","2","1","120"
"at:43:5034:0:1_at:43:5034:3_stairs_1","at:43:5034:0:1","at:43:5034:3","2","1","120"
"at:43:5034:0:4_at:43:5034:3_stairs_1","at:43:5034:0:4","at:43:5034:3","2","1","120"
"at:43:5034:0:3_at:43:5034:3_stairs_1","at:43:5034:0:3","at:43:5034:3","2","1","120"
"at:43:5034:2_at:43:5034:4_walkway_1","at:43:5034:2","at:43:5034:4","1","1","180"
"at:43:5034:2_at:43:5034:5_stairs_1","at:43:5034:2","at:43:5034:5","2","1","90"
"at:43:5034:2_at:43:5034:5_elevator_1","at:43:5034:2","at:43:5034:5","5","1","90"
"at:43:5034:2_at:43:5034:3_walkway_1","at:43:5034:2","at:43:5034:3","1","1","60"
"at:43:5034:3_at:43:5034:4_walkway_1","at:43:5034:3","at:43:5034:4","1","1","120"
"at:43:5034:3_at:43:5034:5_stairs_1","at:43:5034:3","at:43:5034:5","2","1","90"
"at:43:5034:3_at:43:5034:5_elevator_1","at:43:5034:3","at:43:5034:5","5","1","90"
"at:43:5034:4_at:43:5034:5_stairs_1","at:43:5034:4","at:43:5034:5","2","1","90"
"at:43:5034:4_at:43:5034:5_elevator_1","at:43:5034:4","at:43:5034:5","5","1","90"
"at:43:5034:5_at:43:5034:6_walkway_1","at:43:5034:5","at:43:5034:6","1","1","120"
"at:43:5034:0:7_at:43:5034:0:1_walkway_1","at:43:5034:0:7","at:43:5034:0:1","1","1","120"
"at:47:3877:0:4_at:47:3877:2_walkway_1","at:47:3877:0:4","at:47:3877:2","1","1","300"
"at:47:3877:0:4_at:47:3877:10_walkway_1","at:47:3877:0:4","at:47:3877:10","1","1","300"
"at:47:3877:0:4_at:47:3877:11_walkway_1","at:47:3877:0:4","at:47:3877:11","1","1","300"
"at:47:3877:2_at:47:3877:10_walkway_1","at:47:3877:2","at:47:3877:10","1","1","300"
"at:47:3877:2_at:47:3877:11_walkway_1","at:47:3877:2","at:47:3877:11","1","1","300"
"at:43:3008:0:1_at:43:3008:7_stairs_1","at:43:3008:0:1","at:43:3008:7","2","1","60"
"at:43:3008:2_at:43:3008:3_walkway_1","at:43:3008:2","at:43:3008:3","1","1","60"
"at:43:3008:3_at:43:3008:7_walkway_1","at:43:3008:3","at:43:3008:7","1","1","60"
"at:43:3008:4_at:43:3008:5_walkway_1","at:43:3008:4","at:43:3008:5","1","1","60"
"at:43:3008:4_at:43:3008:7_walkway_1","at:43:3008:4","at:43:3008:7","1","1","60"
"at:43:3008:6_at:43:3008:7_stairs_1","at:43:3008:6","at:43:3008:7","2","1","60"
"at:43:3008:6_at:43:3008:7_elevator_1","at:43:3008:6","at:43:3008:7","5","1","120"
"at:44:49844:0:1_at:44:49844:4_walkway_1","at:44:49844:0:1","at:44:49844:4","1","1","180"
"at:44:49844:0:1_at:44:49844:5_walkway_1","at:44:49844:0:1","at:44:49844:5","1","1","30"
"at:44:49844:0:21_at:44:49844:3_walkway_1","at:44:49844:0:21","at:44:49844:3","1","1","60"
"at:44:49844:0:21_at:44:49844:4_walkway_1","at:44:49844:0:21","at:44:49844:4","1","1","180"
